filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (Transliterated),Place (Farsi),City (LCSH or Transliterated),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (Transliterated),Names (Farsi),Title (English),Title (Farsi),Genre,typeOfResource,"Lat, Lon"
diaspora2_185.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,"Mohammad Khatami, the fifth president of Iran, discusses the history of student movement in Iran.",محمد خاتمی، پنجمین رئیس جمهور ایران، پیرامون تاریخ جنبش دانشجویی در ایران سخن می,Student Movement ,جنبش دانشجویی ,Mohammad Khatami,"محمد خاتمی
",Mohammad Khatami Discusses the History of Student Movement ,محمد خاتمی پیرامون تاریخ جنبش دانشجویی,video recordings,moving image,"35.69439, 51.42154"
diaspora2_186.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,"A meeting with Mir Hossein Mousavi, one of the Green Movement leaders, at Mirdamadi’s house.",جلسه,Green Movement , جنبش سبز,Mir-Hossein Mousavi ,میر حسین موسوی ,A Meeting with Mir Hossein Mousavi,جلسه,video recordings,moving image,"35.69439, 51.42154"
diaspora2_187.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,"Armed security forces attacked and smashed the headstone of Saeed Abbasi, a 24 year old who was shot dead on 20 June 2009.",نیروهای مسلح به مزار سعید عباسی، جوان ۲۴ ساله,Police Brutality  ,خشونت پلیس,Saeed Abbasi,سعید عباسی,Attack on the headstone of Saeed Abbasi,حمله به سنگ قبر سعید عباسی,video recordings,moving image,"35.69439, 51.42154"
diaspora2_188.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,"Mir Hossein Mousavi, one of the Green Movement leaders, speaks about the National Student Day and the importance of student movement in Iran. ",میر حسین موسوی، یکی, Student Day / Student Movement ,روز دانشجو / جنبش دانشجویی,Mir Hossein Mousavi ,میر حسین موسوی,Mir Hossein Mousavi on the Importance of Student Movement ,سخنان موسوی پیرامون اهمیت جنبش دانشجویی,video recordings,moving image,"35.69439, 51.42154"
diaspora2_189.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of one calling a live national TV program congratulating the host on joining the green movement.,ویدیو تصاویری از تماس تلفنی شخصی,Channel 3 / Green Movement,شبکه ۳ / جنبش سبز,,,Congratulating Channel 3 Host on joining the Green Movement,تبریک گفتن به مجری شبکه ۳ بابت پیوستن به جنبش سبز,video recordings,moving image,"35.689198, 51.388974"
diaspora2_190.mp4,,,,,,,,Yemen,یمن ,"Video displays footage of Yemen where there is a street named after Neda Agha-Soltan, activist killed by pro-government forces. ",ویدیو تصاویری از یمن را نشان میدهد. در یمن یک خیابان به یاد ندا آقا سلطان آزادی خواهی,Police Brutality  ,خشونت پلیس,Neda Agha-Soltan,ندا آقا سلطان,Naming a street in Yemen after Neda Agha-soltan,نام گذاری یک خیابان در یمن به یاد ندا آقا سلطان,video recordings,moving image,"35.69439, 51.42154"
diaspora2_191.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,"Video displays footage of protestors chanting “Allaho Akbar” and “zealous Iranians, support” in protest to presidential inauguration of Mahmoud Ahmadinejad.","ویدیو تصاویری از تظاهرکنندگان در حال سر دادن شعارهای ""الّله اکبر"" و ""ایرانی","Allaho Akbar / Zealous Iranians, support",الّله اکبر / ایرانی,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_192.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of protestors chanting “Allaho Akbar” and “down with Russia” in protest to presidential inauguration of Mahmoud Ahmadinejad. ,"ویدیو تصاویری از تظاهرکنندگان در حال سر دادن شعارهای ""الّله اکبر"" و ""مرگ بر روسیه"" در اعتراض به تحلیف ریاست جمهوری محمود احمدی",Allaho Akbar / Down with Russia,الّله اکبر / مرگ بر روسیه,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_193.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of protestors chanting “Allaho Akbar” in protest to presidential inauguration of Mahmoud Ahmadinejad. ,"ویدیو تصاویری از تظاهرکنندگان در حال سر دادن شعار ""الّله اکبر"" در اعتراض به تحلیف ریاست جمهوری محمود احمدی",Allaho Akbar ,الّله اکبر ,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_194.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of civilians chanting “down with the dictator” in protest to presidential inauguration of Mahmoud Ahmadinejad. ,"ویدیو تصاویری از مردم در حال سر دادن شعار ""مرگ بر دیکتاتور"" در اعتراض به تحلیف ریاست جمهوری محمود احمدی",Down with the Dictator,مرگ بر دیکتاتور,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_195.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of civilians’ gathering in protest to presidential inauguration of Mahmoud Ahmadinejad.,ویدیو تصاویری از تجمع مردم در اعتراض به تحلیف ریاست جمهوری محمود احمدی,Presidential Inauguration,تحلیف ریاست جمهوری,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_196.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of civilians’ gathering in protest to presidential inauguration of Mahmoud Ahmadinejad.,ویدیو تصاویری از تجمع مردم در اعتراض به تحلیف ریاست جمهوری محمود احمدی,Presidential Inauguration,تحلیف ریاست جمهوری,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_197.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of civilians’ gathering in protest to presidential inauguration of Mahmoud Ahmadinejad.,ویدیو تصاویری از تجمع مردم در اعتراض به تحلیف ریاست جمهوری محمود احمدی,Presidential Inauguration,تحلیف ریاست جمهوری,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_198.mp4,,,,,,Tehran (Iran),تهران,Iran,ایران,Video displays footage of riot police and their motorcycles in protest areas against the presidential inauguration of Mahmoud Ahmadinejad. ,ویدیو تصاویری از پلیس ضدّ شورش و موتور سیکلت,Presidential Inauguration,تحلیف ریاست جمهوری,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,"35.689198, 51.388974"
diaspora2_199.mp4,,,,,,,,Iran,ایران,Video displays footage of Iran’s streets along with a patriotic soundtrack. ,ویدیو تصاویری از خیابان,Presidential Inauguration,تحلیف ریاست جمهوری,Mahmoud Ahmadinejad,محمود احمدی,Protest against presidential inauguration of Mahmoud Ahmadinejad,اعتراض به تحلیف ریاست جمهوری محمود احمدی,video recordings,moving image,
diaspora2_200.mp4,,,,Evin Prison, زندان اوین,Tehran (Iran),تهران,Iran,ایران,Video displays footage of protestors chanting “Allahu Akbar” in front of the Evin prison. ,"ویدیو تصاویری از تظاهرکنندگان در حال سر دادن ""الله اکبر"" مقابل زندان اوین نشان میدهد. ",Allahu Akbar,  الله اکبر   ,,,Protest in Front of Evin prison,تظاهرات مقابل زندان اوین,video recordings,moving image,"35.69439, 51.42154"
